key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.149,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3497,-26,35,1,0,0,response7disk,,0,-7,2,1,0,0,rectangle,-7,2,1,0,0,-7,2,1,0,0,0,13,13,53,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2405,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4115,-51,79,1,0,0,response7disk,,0,-18,5,1,0,0,rectangle,-18,5,1,0,0,-18,5,1,0,0,0,14,14,153,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9854,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1432,-31,41,1,0,0,response7disk,,0,-18,7,1,0,0,rectangle,-18,7,1,0,0,-18,7,1,0,0,0,15,15,137,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1225,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2671,-26,45,1,0,0,response7disk,,0,-11,-1,1,0,0,rectangle,-11,-1,1,0,0,-11,-1,1,0,0,0,16,16,148,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4823,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4033,-30,69,1,0,0,response7disk,,0,-8,10,1,0,0,rectangle,-8,10,1,0,0,-8,10,1,0,0,0,17,17,32,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9341,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2506,-31,41,1,0,0,response7disk,,0,-13,5,1,0,0,rectangle,-13,5,1,0,0,-13,5,1,0,0,0,18,18,91,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.5213,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1215,-49,-23,1,0,0,response5disk,,2,-26,-5,1,0,0,rectangle,-26,-5,1,0,0,-26,-5,1,0,0,0,19,19,125,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,10.0764,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1452,-35,59,1,0,0,response7disk,,0,-7,7,1,0,0,rectangle,-7,7,1,0,0,-7,7,1,0,0,0,20,20,17,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,6.4689,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1685,94,34,1,0,0,response1disk,,6,13,1,1,0,0,rectangle,13,1,1,0,0,13,1,1,0,0,0,21,21,84,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,5.5707,,,,,,,,,,,,,,,,,,,,,,60e544249db8e7a552141a95,60e562ef1b6a9b637eb94bef,2021-07-07_10h26.45.475,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,519,35,63,1,0,0,response1disk,,7,10,-6,1,0,0,rectangle,10,-6,1,0,0,10,-6,1,0,0,0,22,22,104,1,,,,,,,,
