key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,7.0858,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3147,-81.33331668,39.99999046,1,0,0,response7disk,,1,-8.333314508,-1.333344102,1,0,0,rectangle,-8.333314508,-1.333344102,1,0,0,-8.333314508,-1.333344102,1,0,0,0,3,3,127,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.1337,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4359,-79.66660928,-65.33334601,1,0,0,response5disk,,2,-4.999981076,2.333322674,1,0,0,rectangle,-4.999981076,2.333322674,1,0,0,-4.999981076,2.333322674,1,0,0,0,4,4,47,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.9498,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4236,-62.33331612,45.6666573,1,0,0,response7disk,,1,-4.999981076,-6.000010908,1,0,0,rectangle,-4.999981076,-6.000010908,1,0,0,-4.999981076,-6.000010908,1,0,0,0,5,5,2,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.6827,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,768,104.0000222,29.66665682,1,0,0,response1disk,,6,-8.666607161,-4.666677535,1,0,0,rectangle,48.0000205,88.66665858,1,0,0,-0.999980956,-6.000010908,1,0,0,0,6,6,134,1,,response1disk_3,TRUE,7,7,"[319,7,7,283,107,128,31,278,254,197,65,45,34,44,291,145,80,24,3,10]",1.5667,rectangle
,,,,,,,,,,,,,FF,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,314,92.33335516,44.33330358,1,0,0,response1disk,,6,-0.999980956,-9.000010997,1,0,0,rectangle,-0.999980956,-9.000010997,1,0,0,-0.999980956,-9.000010997,1,0,0,0,7,7,43,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4529,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1057,-79.33331662,34.66665697,1,0,0,response7disk,,1,-5.999981105,-3.333344162,1,0,0,rectangle,-5.999981105,-3.333344162,1,0,0,-5.999981105,-3.333344162,1,0,0,0,8,8,41,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,3.2666,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3194,93.66668853,56.99999097,1,0,0,response1disk,,6,-1.999980986,-2.666677475,1,0,0,rectangle,-30.66660782,-80.6666798,1,0,0,0.333393107,0.333322614,1,0,0,0,9,9,9,1,,response5disk_3,TRUE,3,3,"[319,7,7,283,107,128,31,278,254,197,65,45,34,44,291,145,80,24,3,10]",2.7844,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1817,-41.99998218,58.99999103,1,0,0,response7disk,,0,2.333393166,-11.3333444,1,0,0,rectangle,2.333393166,-11.3333444,1,0,0,2.333393166,-11.3333444,1,0,0,0,10,10,28,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1995,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1298,-26.33331504,36.66665703,1,0,0,response7disk,,0,-12.33331463,-5.666677564,1,0,0,rectangle,-12.33331463,-5.666677564,1,0,0,-12.33331463,-5.666677564,1,0,0,0,11,11,112,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.2829,,,,,,,,,,,,,,,,,,,,,,5d690f9a8d6d9d00010815cc,60e562c887f6dfa8c47df104,2021-07-07_11h16.32.053,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1579,87.66668835,42.33330352,1,0,0,response1disk,,6,-3.666607012,-0.666677415,1,0,0,rectangle,-3.666607012,-0.666677415,1,0,0,-3.666607012,-0.666677415,1,0,0,0,12,12,4,1,,,,,,,,
