key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,5.7514,,,,,,,,,,,,,,,,,,,,,,60de3d32aeb7f2a8b4bba07d,60e563a6486a4d6c555c3f23,2021-07-07_10h21.30.088,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1465,-64,90,1,0,0,response7disk,,0,2,-2,1,0,0,rectangle,2,-2,1,0,0,2,-2,1,0,0,0,3,3,37,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.8325,,,,,,,,,,,,,,,,,,,,,,60de3d32aeb7f2a8b4bba07d,60e563a6486a4d6c555c3f23,2021-07-07_10h21.30.088,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,34,43,81,1,0,0,response1disk,,7,-7,4,1,0,0,rectangle,40,79,1,0,0,-12,-1,1,0,0,0,4,4,7,1,,response1disk_3,TRUE,7,7,"[66,9,226,262,110,129,199,193,25,237,115,93,242,5,144,103,48,219,175,62]",4.3838,rectangle
,,,,,,,,,,,,,FF,,,,,,,,5.0908,,,,,,,,,,,,,,,,,,,,,,60de3d32aeb7f2a8b4bba07d,60e563a6486a4d6c555c3f23,2021-07-07_10h21.30.088,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1603,-41,102,1,0,0,response7disk,,0,2,-5,1,0,0,rectangle,2,-5,1,0,0,2,-5,1,0,0,0,5,5,41,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.8186,,,,,,,,,,,,,,,,,,,,,,60de3d32aeb7f2a8b4bba07d,60e563a6486a4d6c555c3f23,2021-07-07_10h21.30.088,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2347,31,88,1,0,0,response1disk,,7,-9,6,1,0,0,rectangle,-9,6,1,0,0,-9,6,1,0,0,0,6,6,5,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,3.119,,,,,,,,,,,,,,,,,,,,,,60de3d32aeb7f2a8b4bba07d,60e563a6486a4d6c555c3f23,2021-07-07_10h21.30.088,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2999,-52,97,1,0,0,response7disk,,0,4,6,1,0,0,rectangle,4,6,1,0,0,4,6,1,0,0,0,7,7,155,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.6507,,,,,,,,,,,,,,,,,,,,,,60de3d32aeb7f2a8b4bba07d,60e563a6486a4d6c555c3f23,2021-07-07_10h21.30.088,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2495,51,68,1,0,0,response1disk,,7,-8,-8,1,0,0,rectangle,96,-55,1,0,0,17,-2,1,0,0,0,8,8,128,1,,response3disk_3,TRUE,5,5,"[66,9,226,262,110,129,199,193,25,237,115,93,242,5,144,103,48,219,175,62]",3.1513,rectangle
,,,,,,,,,,,,,FF,,,,,,,,2.3015,,,,,,,,,,,,,,,,,,,,,,60de3d32aeb7f2a8b4bba07d,60e563a6486a4d6c555c3f23,2021-07-07_10h21.30.088,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3837,36,67,1,0,0,response1disk,,7,-9,-2,1,0,0,rectangle,-9,-2,1,0,0,-9,-2,1,0,0,0,9,9,29,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.8673,,,,,,,,,,,,,,,,,,,,,,60de3d32aeb7f2a8b4bba07d,60e563a6486a4d6c555c3f23,2021-07-07_10h21.30.088,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3726,39,87,1,0,0,response1disk,,7,-5,-1,1,0,0,rectangle,-5,-1,1,0,0,-5,-1,1,0,0,0,10,10,148,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.7504,,,,,,,,,,,,,,,,,,,,,,60de3d32aeb7f2a8b4bba07d,60e563a6486a4d6c555c3f23,2021-07-07_10h21.30.088,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,609,56,97,1,0,0,response1disk,,7,7,-3,1,0,0,rectangle,7,-3,1,0,0,7,-3,1,0,0,0,11,11,49,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.735,,,,,,,,,,,,,,,,,,,,,,60de3d32aeb7f2a8b4bba07d,60e563a6486a4d6c555c3f23,2021-07-07_10h21.30.088,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2890,-41,74,1,0,0,response7disk,,0,0,-10,1,0,0,rectangle,0,-10,1,0,0,0,-10,1,0,0,0,12,12,0,1,,,,,,,,
