key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,2.2985,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3207,-33,-60,1,0,0,response5disk,,3,1,-2,1,0,0,rectangle,1,-2,1,0,0,1,-2,1,0,0,0,3,3,94,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.9172,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2261,-21,-46,1,0,0,response5disk,,3,0,-1,1,0,0,rectangle,0,-1,1,0,0,0,-1,1,0,0,0,4,4,60,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,4.5292,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,833,-15,-57,1,0,0,response5disk,,3,-1,-4,1,0,0,rectangle,-1,-4,1,0,0,-1,-4,1,0,0,0,5,5,88,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2011,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4340,37,-23,1,0,0,response3disk,,5,-4,-2,1,0,0,rectangle,-4,-2,1,0,0,-4,-2,1,0,0,0,6,6,144,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.386,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1706,-53,18,1,0,0,response7disk,,1,4,-5,1,0,0,rectangle,4,-5,1,0,0,4,-5,1,0,0,0,7,7,95,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.951,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,331,-44,20,1,0,0,response7disk,,1,-3,1,1,0,0,rectangle,-3,1,1,0,0,-3,1,1,0,0,0,8,8,17,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.7989,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3307,-52,-19,1,0,0,response5disk,,2,-1,0,1,0,0,rectangle,-1,0,1,0,0,-1,0,1,0,0,0,9,9,115,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.5025,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2050,-32,54,1,0,0,response7disk,,0,2,3,1,0,0,rectangle,2,3,1,0,0,2,3,1,0,0,0,10,10,90,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.5686,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1578,-53,-30,1,0,0,response5disk,,2,7,5,1,0,0,rectangle,7,5,1,0,0,7,5,1,0,0,0,11,11,45,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.302,,,,,,,,,,,,,,,,,,,,,,60e55bb59cfd0aa9803b4470,60e562e617f6596bf5caa8e7,2021-07-07_09h17.10.521,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2638,-64,18,1,0,0,response7disk,,1,-1,1,1,0,0,rectangle,-1,1,1,0,0,-1,1,1,0,0,0,12,12,104,1,,,,,,,,
