key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.501,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4102,-80.79998976,-36.80000699,1,0,0,response5disk,,2,-3.199988604,-10.8000066,1,0,0,rectangle,-3.199988604,-10.8000066,1,0,0,-3.199988604,-10.8000066,1,0,0,0,3,3,87,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.9506,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1570,-73.19998965,40.39999416,1,0,0,response7disk,,1,-1.999988586,6.399993658,1,0,0,rectangle,-1.999988586,6.399993658,1,0,0,-1.999988586,6.399993658,1,0,0,0,4,4,155,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.9171,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,57,84.80001271,38.39999413,1,0,0,response1disk,,6,-9.999988705,3.19999361,1,0,0,rectangle,-9.999988705,3.19999361,1,0,0,-9.999988705,3.19999361,1,0,0,0,5,5,96,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.1659,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3115,48.80001217,-115.600057,1,0,0,response3disk,,4,18.00001171,5.19999364,1,0,0,rectangle,-99.99999005,-44.4000071,1,0,0,10.80001161,5.19999364,1,0,0,0,6,6,5,1,,response5disk_3,TRUE,2,2,"[197,100,200,199,102,83,109,7,260,189,92,41,284,119,302,18,197,118,312,192]",1.5678,rectangle
,,,,,,,,,,,,,FF,,,,,,,,5.9931,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,332,62.80001238,115.5999953,1,0,0,response1disk,,7,25.20001182,-0.400006443,1,0,0,rectangle,25.20001182,-0.400006443,1,0,0,25.20001182,-0.400006443,1,0,0,0,7,7,80,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,6.8851,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3204,-85.19998983,27.19996955,1,0,0,response7disk,,1,1.14441E-05,8.399993688,1,0,0,rectangle,1.14441E-05,8.399993688,1,0,0,1.14441E-05,8.399993688,1,0,0,0,8,8,92,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.5176,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1207,44.80001211,99.19997063,1,0,0,response1disk,,7,18.00001171,1.599993587,1,0,0,rectangle,18.00001171,1.599993587,1,0,0,18.00001171,1.599993587,1,0,0,0,9,9,21,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7834,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1006,44.0000121,96.399995,1,0,0,response1disk,,7,13.20001164,-5.600006521,1,0,0,rectangle,13.20001164,-5.600006521,1,0,0,13.20001164,-5.600006521,1,0,0,0,10,10,18,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4506,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3250,-101.9999901,-41.60000706,1,0,0,response5disk,,2,0.800011456,-7.600006551,1,0,0,rectangle,0.800011456,-7.600006551,1,0,0,0.800011456,-7.600006551,1,0,0,0,11,11,90,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,4.0342,,,,,,,,,,,,,,,,,,,,,,605b29e2f13cbd20e9be8834,60e560d6be3c26a30d44d4c6,2021-07-07_10h17.03.405,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1267,-35.99998909,-105.6000568,1,0,0,response5disk,,3,10.00001159,-5.600006521,1,0,0,rectangle,10.00001159,-5.600006521,1,0,0,10.00001159,-5.600006521,1,0,0,0,12,12,136,1,,,,,,,,
