key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,0.8613,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1868,58,31,1,0,0,response1disk,,6,-2,-1,1,0,0,rectangle,-2,-1,1,0,0,-2,-1,1,0,0,0,19,19,45,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8472,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1407,32,65,1,0,0,response1disk,,7,-1,-1,1,0,0,rectangle,-1,-1,1,0,0,-1,-1,1,0,0,0,20,20,25,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8854,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4087,-59,29,1,0,0,response7disk,,1,-6,5,1,0,0,rectangle,-6,5,1,0,0,-6,5,1,0,0,0,21,21,70,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7362,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1146,63,21,1,0,0,response1disk,,6,11,5,1,0,0,rectangle,11,5,1,0,0,11,5,1,0,0,0,22,22,63,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8305,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4212,34,63,1,0,0,response1disk,,7,-18,-7,1,0,0,rectangle,-18,-7,1,0,0,-18,-7,1,0,0,0,23,23,82,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2986,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2031,-32,79,1,0,0,response7disk,,0,-1,10,1,0,0,rectangle,-1,10,1,0,0,-1,10,1,0,0,0,24,24,57,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8474,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4199,47,28,1,0,0,response1disk,,6,-15,2,1,0,0,rectangle,-15,2,1,0,0,-15,2,1,0,0,0,25,25,145,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.5488,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3524,-78,-24,1,0,0,response5disk,,2,-8,-1,1,0,0,rectangle,22,-80,1,0,0,0,-2,1,0,0,0,26,26,117,1,,response3disk_3,TRUE,4,4,"[57,147,95,289,116,27,243,244,84,218,234,169,86,143,113,53,269,182,163,266]",3.0905,rectangle
,,,,,,,,,,,,,FF,,,,,,,,0.9303,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1985,-35,-51,1,0,0,response5disk,,3,-6,3,1,0,0,rectangle,-6,3,1,0,0,-6,3,1,0,0,0,27,27,46,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8106,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1499,65,-15,1,0,0,response3disk,,5,7,9,1,0,0,rectangle,7,9,1,0,0,7,9,1,0,0,0,28,28,40,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2189,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1227,-45,77,1,0,0,response7disk,,0,-4,3,1,0,0,rectangle,-4,3,1,0,0,-4,3,1,0,0,0,29,29,83,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.0833,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3491,-45,-39,1,0,0,response5disk,,2,-24,-7,1,0,0,rectangle,-24,-7,1,0,0,-24,-7,1,0,0,0,30,30,135,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3542,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2941,-42,75,1,0,0,response7disk,,0,-11,9,1,0,0,rectangle,-11,9,1,0,0,-11,9,1,0,0,0,31,31,93,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3719,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4360,41,-24,1,0,0,response3disk,,5,-7,7,1,0,0,rectangle,-7,7,1,0,0,-7,7,1,0,0,0,32,32,144,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9723,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3292,-33,-44,1,0,0,response5disk,,3,-6,3,1,0,0,rectangle,-6,3,1,0,0,-6,3,1,0,0,0,33,33,90,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.514,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3259,-39,29,1,0,0,response7disk,,1,9,-2,1,0,0,rectangle,9,-2,1,0,0,9,-2,1,0,0,0,34,34,94,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.132,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2752,47,20,1,0,0,response1disk,,6,7,12,1,0,0,rectangle,7,12,1,0,0,7,12,1,0,0,0,35,35,73,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.6945,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2183,-28,-43,1,0,0,response5disk,,3,-13,7,1,0,0,rectangle,-13,7,1,0,0,-13,7,1,0,0,0,36,36,141,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2499,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1220,-59,21,1,0,0,response7disk,,1,12,0,1,0,0,rectangle,12,0,1,0,0,12,0,1,0,0,0,37,37,118,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.9932,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,797,41,-78,1,0,0,response3disk,,4,-10,-1,1,0,0,rectangle,-10,-1,1,0,0,-10,-1,1,0,0,0,38,38,122,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.4065,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1072,-57,50,1,0,0,response7disk,,1,0,-3,1,0,0,rectangle,0,-3,1,0,0,0,-3,1,0,0,0,39,39,56,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8898,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4143,-39,-20,1,0,0,response5disk,,2,12,3,1,0,0,rectangle,12,3,1,0,0,12,3,1,0,0,0,40,40,107,1,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9411,,,,,,,,,,,,,,,,,,,,,,601cded3e354de6a40b60637,60e5625602e03dde9cdc163c,2021-07-07_18h16.31.043,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4193,-53,-31,1,0,0,response5disk,,2,-14,-4,1,0,0,rectangle,-14,-4,1,0,0,-14,-4,1,0,0,0,41,41,151,1,,,,,,,,
