key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3500,126.5,279.5,1,0,0,response1disk,,7,3.5,-0.5,1,0,0,rectangle,3.5,-0.5,1,0,0,6,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",3.5,-0.5,1,0,0,0,23,23,27,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3049,-90.5,-300.5,1,0,0,response5disk,,3,23.5,9.5,1,0,0,rectangle,23.5,9.5,1,0,0,6,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",23.5,9.5,1,0,0,0,24,24,78,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1291,-156.5,-110.5,1,0,0,response5disk,,3,19.5,-6.5,1,0,0,rectangle,19.5,-6.5,1,0,0,3,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",19.5,-6.5,1,0,0,0,25,25,147,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2416,119.5,-246.5,1,0,0,response3disk,,4,9.5,-6.5,1,0,0,rectangle,9.5,-6.5,1,0,0,2,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",9.5,-6.5,1,0,0,0,26,26,151,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.379,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2533,93.5,-223.5,1,0,0,response3disk,,4,9.5,-10.5,1,0,0,rectangle,9.5,-10.5,1,0,0,3,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",9.5,-10.5,1,0,0,0,27,27,43,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.681,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1961,-146.5,-236.5,1,0,0,response5disk,,3,13.5,-0.5,1,0,0,rectangle,13.5,-0.5,1,0,0,0,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",13.5,-0.5,1,0,0,0,28,28,10,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.201,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,42,269.5,-136.5,1,0,0,response3disk,,5,-0.5,-13.5,1,0,0,rectangle,-0.5,-13.5,1,0,0,3,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-0.5,-13.5,1,0,0,0,29,29,98,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.629,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1622,266.5,86.5,1,0,0,response1disk,,6,19.5,16.5,1,0,0,rectangle,19.5,16.5,1,0,0,1,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",19.5,16.5,1,0,0,0,30,30,71,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,708,166.5,266.5,1,0,0,response1disk,,7,19.5,3.5,1,0,0,rectangle,19.5,3.5,1,0,0,2,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",19.5,3.5,1,0,0,0,31,31,99,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.051,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,435,-86.5,-273.5,1,0,0,response5disk,,3,13.5,6.5,1,0,0,rectangle,13.5,6.5,1,0,0,3,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",13.5,6.5,1,0,0,0,32,32,2,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,951,106.5,-246.5,1,0,0,response3disk,,4,13.5,-26.5,1,0,0,rectangle,13.5,-26.5,1,0,0,5,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",13.5,-26.5,1,0,0,0,33,33,31,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3634,303.5,79.5,1,0,0,response1disk,,6,-3.5,9.5,1,0,0,rectangle,-3.5,9.5,1,0,0,6,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-3.5,9.5,1,0,0,0,34,34,136,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.881,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2331,126.5,299.5,1,0,0,response1disk,,7,26.5,-3.5,1,0,0,rectangle,26.5,-3.5,1,0,0,3,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",26.5,-3.5,1,0,0,0,35,35,138,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,4164,119.5,-276.5,1,0,0,response3disk,,4,3.5,-26.5,1,0,0,rectangle,3.5,-26.5,1,0,0,2,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",3.5,-26.5,1,0,0,0,36,36,145,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.102,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,319,296.5,113.5,1,0,0,response1disk,,6,29.5,13.5,1,0,0,rectangle,29.5,13.5,1,0,0,5,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",29.5,13.5,1,0,0,0,37,37,110,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2689,113.5,253.5,1,0,0,response1disk,,7,-3.5,-3.5,1,0,0,rectangle,-3.5,-3.5,1,0,0,2,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-3.5,-3.5,1,0,0,0,38,38,111,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1209,99.5,203.5,1,0,0,response1disk,,7,9.5,-30.5,1,0,0,rectangle,239.5,-120.5,1,0,0,5,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-36.5,-13.5,1,0,0,0,39,39,108,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,0.851,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3289,109.5,269.5,1,0,0,response1disk,,7,-6.5,16.5,1,0,0,rectangle,-6.5,16.5,1,0,0,6,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-6.5,16.5,1,0,0,0,40,40,125,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,514,103.5,223.5,1,0,0,response1disk,,7,-33.5,-6.5,1,0,0,rectangle,-33.5,-6.5,1,0,0,1,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-33.5,-6.5,1,0,0,0,41,41,58,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.801,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3248,-133.5,-313.5,1,0,0,response5disk,,3,-0.5,3.5,1,0,0,rectangle,-0.5,3.5,1,0,0,3,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-0.5,3.5,1,0,0,0,42,42,155,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.379,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,643,263.5,-203.5,1,0,0,response3disk,,5,-3.5,-16.5,1,0,0,rectangle,-3.5,-16.5,1,0,0,2,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-3.5,-16.5,1,0,0,0,43,43,107,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1970,-173.5,-266.5,1,0,0,response5disk,,3,3.5,-3.5,1,0,0,rectangle,3.5,-3.5,1,0,0,4,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",3.5,-3.5,1,0,0,0,44,44,122,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.329,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3611,253.5,-113.5,1,0,0,response3disk,,5,6.5,19.5,1,0,0,rectangle,6.5,19.5,1,0,0,4,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",6.5,19.5,1,0,0,0,45,45,36,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,785,219.5,-160.5,1,0,0,response3disk,,5,-13.5,-6.5,1,0,0,rectangle,-13.5,-6.5,1,0,0,6,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-13.5,-6.5,1,0,0,0,46,46,82,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.532,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3898,136.5,-286.5,1,0,0,response3disk,,4,-26.5,16.5,1,0,0,rectangle,-26.5,16.5,1,0,0,5,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-26.5,16.5,1,0,0,0,47,47,115,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.299,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1011,256.5,153.5,1,0,0,response1disk,,6,23.5,9.5,1,0,0,rectangle,256.5,-123.5,1,0,0,5,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",13.5,13.5,1,0,0,0,48,48,120,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.549,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,949,279.5,106.5,1,0,0,response1disk,,6,16.5,-0.5,1,0,0,rectangle,16.5,-0.5,1,0,0,1,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",16.5,-0.5,1,0,0,0,49,49,160,1,,,
,,,,,,,,,,,,,FF,,,,,,,,3.382,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2946,-233.5,-190.5,1,0,0,response5disk,,6,9.5,9.5,1,0,0,rectangle,9.5,9.5,1,0,0,1,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",9.5,9.5,1,0,0,0,50,50,67,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.151,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1591,256.5,-116.5,1,0,0,response3disk,,5,16.5,-0.5,1,0,0,rectangle,16.5,-0.5,1,0,0,1,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",16.5,-0.5,1,0,0,0,51,51,48,1,,,
,,,,,,,,,,,,,FF,,,,,,,,3.201,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2797,273.5,83.5,1,0,0,response1disk,,6,9.5,9.5,1,0,0,rectangle,9.5,9.5,1,0,0,4,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",9.5,9.5,1,0,0,0,52,52,105,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.199,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2233,-243.5,116.5,1,0,0,response7disk,,1,3.5,6.5,1,0,0,rectangle,3.5,6.5,1,0,0,5,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",3.5,6.5,1,0,0,0,53,53,90,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3972,-230.5,-70.5,1,0,0,response5disk,,1,26.5,9.5,1,0,0,rectangle,26.5,9.5,1,0,0,5,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",26.5,9.5,1,0,0,0,54,54,149,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,310,299.5,86.5,1,0,0,response1disk,,6,19.5,-0.5,1,0,0,rectangle,19.5,-0.5,1,0,0,0,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",19.5,-0.5,1,0,0,0,55,55,68,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,497,279.5,136.5,1,0,0,response1disk,,6,3.5,-13.5,1,0,0,rectangle,3.5,-13.5,1,0,0,3,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",3.5,-13.5,1,0,0,0,56,56,23,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,401,143.5,169.5,1,0,0,response1disk,,7,26.5,-3.5,1,0,0,rectangle,-126.5,-303.5,1,0,0,3,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",19.5,26.5,1,0,0,0,57,57,28,1,,response5disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1570,296.5,-83.5,1,0,0,response3disk,,5,16.5,39.5,1,0,0,rectangle,16.5,39.5,1,0,0,4,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",16.5,39.5,1,0,0,0,58,58,130,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3862,246.5,189.5,1,0,0,response1disk,,6,16.5,33.5,1,0,0,rectangle,16.5,33.5,1,0,0,4,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",16.5,33.5,1,0,0,0,59,59,139,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,4,-93.5,-280.5,1,0,0,response5disk,,3,19.5,16.5,1,0,0,rectangle,19.5,16.5,1,0,0,3,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",19.5,16.5,1,0,0,0,60,60,132,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.749,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,4209,163.5,306.5,1,0,0,response1disk,,7,16.5,9.5,1,0,0,rectangle,253.5,-103.5,1,0,0,5,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",-16.5,16.5,1,0,0,0,61,61,126,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2682,269.5,123.5,1,0,0,response1disk,,6,19.5,23.5,1,0,0,rectangle,19.5,23.5,1,0,0,1,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",19.5,23.5,1,0,0,0,62,62,144,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,670,176.5,259.5,1,0,0,response1disk,,7,3.5,3.5,1,0,0,rectangle,3.5,3.5,1,0,0,0,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",3.5,3.5,1,0,0,0,63,63,66,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1488,106.5,226.5,1,0,0,response1disk,,7,3.5,-3.5,1,0,0,rectangle,3.5,-3.5,1,0,0,6,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",3.5,-3.5,1,0,0,0,64,64,35,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.299,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1396,239.5,123.5,1,0,0,response1disk,,6,33.5,19.5,1,0,0,rectangle,33.5,19.5,1,0,0,2,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",33.5,19.5,1,0,0,0,65,65,38,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.049,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2501,89.5,156.5,1,0,0,response1disk,,7,16.5,-0.5,1,0,0,rectangle,16.5,-0.5,1,0,0,1,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",16.5,-0.5,1,0,0,0,66,66,123,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.421,,,,,,,,,,,,,,,,,,,,,,,,,5c5cad3e4ee81200018eafe2,60a7d8a0e00e07df34c64a83,2021-05-21_17h00.15.713,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,344,273.5,99.5,1,0,0,response1disk,,6,33.5,9.5,1,0,0,rectangle,33.5,9.5,1,0,0,2,"[71,135,167,160,183,133,22,49,147,141,109,62,281,40,58,188,125,148,200,19]",33.5,9.5,1,0,0,0,67,67,47,1,,,
