key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.582905,,,,,,,,,,,,,,,,,,,,,,,,,5eff559f6fc177000b4cbfa6,60a7d7fa223a2bf3800940ac,2021-05-21_16h56.02.109,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,870,-46.39994042,-77.60000759,1,0,0,response5disk,,3,1.600060296,-8.000006557,1,0,0,rectangle,1.600060296,-8.000006557,1,0,0,3,"[285,210,33,37,131,164,183,167,320,309,103,170,251,101,100,76,224,130,185,123]",1.600060296,-8.000006557,1,0,0,0,13,13,49,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.43278,,,,,,,,,,,,,,,,,,,,,,,,,5eff559f6fc177000b4cbfa6,60a7d7fa223a2bf3800940ac,2021-05-21_16h56.02.109,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2535,-47.99998927,-85.60005654,1,0,0,response5disk,,3,-3.999988616,6.399993658,1,0,0,rectangle,-3.999988616,6.399993658,1,0,0,6,"[285,210,33,37,131,164,183,167,320,309,103,170,251,101,100,76,224,130,185,123]",-3.999988616,6.399993658,1,0,0,0,14,14,116,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.566025,,,,,,,,,,,,,,,,,,,,,,,,,5eff559f6fc177000b4cbfa6,60a7d7fa223a2bf3800940ac,2021-05-21_16h56.02.109,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2383,-72.79998964,-45.60000712,1,0,0,response5disk,,3,27.20001185,-7.200006545,1,0,0,rectangle,27.20001185,-7.200006545,1,0,0,1,"[285,210,33,37,131,164,183,167,320,309,103,170,251,101,100,76,224,130,185,123]",27.20001185,-7.200006545,1,0,0,0,15,15,97,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.96569,,,,,,,,,,,,,,,,,,,,,,,,,5eff559f6fc177000b4cbfa6,60a7d7fa223a2bf3800940ac,2021-05-21_16h56.02.109,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1529,-68.79998958,-28.00000685,1,0,0,response5disk,,3,-0.799988568,2.399993598,1,0,0,rectangle,-0.799988568,2.399993598,1,0,0,3,"[285,210,33,37,131,164,183,167,320,309,103,170,251,101,100,76,224,130,185,123]",-0.799988568,2.399993598,1,0,0,0,16,16,41,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.499635,,,,,,,,,,,,,,,,,,,,,,,,,5eff559f6fc177000b4cbfa6,60a7d7fa223a2bf3800940ac,2021-05-21_16h56.02.109,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3293,-83.99998981,-35.20000696,1,0,0,response5disk,,3,8.000011563,4.799993634,1,0,0,rectangle,8.000011563,4.799993634,1,0,0,1,"[285,210,33,37,131,164,183,167,320,309,103,170,251,101,100,76,224,130,185,123]",8.000011563,4.799993634,1,0,0,0,17,17,115,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.33545,,,,,,,,,,,,,,,,,,,,,,,,,5eff559f6fc177000b4cbfa6,60a7d7fa223a2bf3800940ac,2021-05-21_16h56.02.109,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3870,25.60006065,-87.20000774,1,0,0,response3disk,,4,-1.59998858,-4.000006497,1,0,0,rectangle,-1.59998858,-4.000006497,1,0,0,5,"[285,210,33,37,131,164,183,167,320,309,103,170,251,101,100,76,224,130,185,123]",-1.59998858,-4.000006497,1,0,0,0,18,18,77,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.349185,,,,,,,,,,,,,,,,,,,,,,,,,5eff559f6fc177000b4cbfa6,60a7d7fa223a2bf3800940ac,2021-05-21_16h56.02.109,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2968,92.00001281,-35.20000696,1,0,0,response3disk,,5,3.200011492,6.399993658,1,0,0,rectangle,3.200011492,6.399993658,1,0,0,0,"[285,210,33,37,131,164,183,167,320,309,103,170,251,101,100,76,224,130,185,123]",3.200011492,6.399993658,1,0,0,0,19,19,142,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.28244,,,,,,,,,,,,,,,,,,,,,,,,,5eff559f6fc177000b4cbfa6,60a7d7fa223a2bf3800940ac,2021-05-21_16h56.02.109,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1372,-35.99998909,-75.20000756,1,0,0,response5disk,,3,1.600060296,-0.800006449,1,0,0,rectangle,1.600060296,-0.800006449,1,0,0,0,"[285,210,33,37,131,164,183,167,320,309,103,170,251,101,100,76,224,130,185,123]",1.600060296,-0.800006449,1,0,0,0,20,20,29,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.48257,,,,,,,,,,,,,,,,,,,,,,,,,5eff559f6fc177000b4cbfa6,60a7d7fa223a2bf3800940ac,2021-05-21_16h56.02.109,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3661,-35.99998909,-80.00000763,1,0,0,response5disk,,3,-12.79998875,-0.800006449,1,0,0,rectangle,-12.79998875,-0.800006449,1,0,0,1,"[285,210,33,37,131,164,183,167,320,309,103,170,251,101,100,76,224,130,185,123]",-12.79998875,-0.800006449,1,0,0,0,21,21,130,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.74876,,,,,,,,,,,,,,,,,,,,,,,,,5eff559f6fc177000b4cbfa6,60a7d7fa223a2bf3800940ac,2021-05-21_16h56.02.109,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2085,31.20001191,-101.6000568,1,0,0,response3disk,,4,-1.59998858,-1.600006461,1,0,0,rectangle,-1.59998858,-1.600006461,1,0,0,3,"[285,210,33,37,131,164,183,167,320,309,103,170,251,101,100,76,224,130,185,123]",-1.59998858,-1.600006461,1,0,0,0,22,22,59,1,,,
