key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,9.49727,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1246,87,-52,1,0,0,response3disk,,5,5,5,1,0,0,rectangle,5,5,1,0,0,5,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",5,5,1,0,0,0,13,13,99,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.117235,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2579,99,36,1,0,0,response1disk,,6,-12,-1,1,0,0,rectangle,-12,-1,1,0,0,7,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",-12,-1,1,0,0,0,14,14,24,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1671,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1046,83,35,1,0,0,response1disk,,6,1,4,1,0,0,rectangle,1,4,1,0,0,7,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",1,4,1,0,0,0,15,15,62,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.16717,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2361,-59,-33,1,0,0,response5disk,,6,22,5,1,0,0,rectangle,22,5,1,0,0,4,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",22,5,1,0,0,0,16,16,150,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.049045,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,244,96,-44,1,0,0,response3disk,,5,-5,3,1,0,0,rectangle,-5,3,1,0,0,5,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",-5,3,1,0,0,0,17,17,129,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.968775,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1875,84,31,1,0,0,response1disk,,6,6,3,1,0,0,rectangle,6,3,1,0,0,5,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",6,3,1,0,0,0,18,18,29,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.483165,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2891,-40,-80,1,0,0,response5disk,,3,-8,3,1,0,0,rectangle,-8,3,1,0,0,0,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",-8,3,1,0,0,0,19,19,57,1,,,
,,,,,,,,,,,,,FF,,,,,,,,8.850395,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,482,73,32,1,0,0,response1disk,,6,-6,-1,1,0,0,rectangle,-6,-1,1,0,0,2,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",-6,-1,1,0,0,0,20,20,77,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.05066,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,883,88,-46,1,0,0,response3disk,,5,2,-9,1,0,0,rectangle,2,-9,1,0,0,0,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",2,-9,1,0,0,0,21,21,134,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.917275,,,,,,,,,,,,,,,,,,,,,,,607071077825ce1b96d83505,60a7d7fac73f242a1e511092,2021-05-21_17h58.52.417,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2058,84,31,1,0,0,response1disk,,6,5,-4,1,0,0,rectangle,5,-4,1,0,0,6,"[138,73,85,105,160,266,215,219,279,129,280,152,99,204,80,40,25,264,271,11]",5,-4,1,0,0,0,22,22,106,1,,,
