key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.45103,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1684,-143,-89,1,0,0,response5disk,,1,-31,-15,1,0,0,rectangle,-31,-15,1,0,0,0,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-31,-15,1,0,0,0,23,23,93,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.676115,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4003,57,-171,1,0,0,response3disk,,4,21,-17,1,0,0,rectangle,21,-17,1,0,0,3,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",21,-17,1,0,0,0,24,24,40,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.769615,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1553,173,-72,1,0,0,response3disk,,5,23,12,1,0,0,rectangle,23,12,1,0,0,1,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",23,12,1,0,0,0,25,25,138,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.05595,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3178,179,73,1,0,0,response1disk,,6,30,-10,1,0,0,rectangle,30,-10,1,0,0,4,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",30,-10,1,0,0,0,26,26,142,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.697275,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,744,-73,-154,1,0,0,response5disk,,3,8,-7,1,0,0,rectangle,8,-7,1,0,0,3,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",8,-7,1,0,0,0,27,27,2,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.35542,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1896,-157,66,1,0,0,response7disk,,1,45,-11,1,0,0,rectangle,45,-11,1,0,0,6,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",45,-11,1,0,0,0,28,28,13,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.313805,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,809,-132,-67,1,0,0,response5disk,,1,27,1,1,0,0,rectangle,27,1,1,0,0,7,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",27,1,1,0,0,0,29,29,115,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.190545,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1806,48,140,1,0,0,response1disk,,7,-26,0,1,0,0,rectangle,-26,0,1,0,0,1,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-26,0,1,0,0,0,30,30,58,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.683885,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3801,64,141,1,0,0,response1disk,,7,-15,-11,1,0,0,rectangle,-15,-11,1,0,0,2,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-15,-11,1,0,0,0,31,31,67,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.135255,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1366,45,-146,1,0,0,response3disk,,4,14,5,1,0,0,rectangle,14,5,1,0,0,2,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",14,5,1,0,0,0,32,32,47,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.2508,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,97,-126,-71,1,0,0,response5disk,,4,17,-7,1,0,0,rectangle,-83,-189,1,0,0,3,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-2,13,1,0,0,0,33,33,136,1,,response5disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.502315,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3243,-163,48,1,0,0,response7disk,,1,0,-12,1,0,0,rectangle,0,-12,1,0,0,5,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",0,-12,1,0,0,0,34,34,24,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.86052,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,698,-160,-83,1,0,0,response5disk,,1,1,4,1,0,0,rectangle,1,4,1,0,0,7,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",1,4,1,0,0,0,35,35,43,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.540455,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1393,149,-61,1,0,0,response3disk,,5,-13,24,1,0,0,rectangle,-13,24,1,0,0,6,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-13,24,1,0,0,0,36,36,78,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.65039,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1407,147,110,1,0,0,response1disk,,6,-39,10,1,0,0,rectangle,-169,75,1,0,0,1,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",13,3,1,0,0,0,37,37,22,1,,response7disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.389755,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,988,-53,-167,1,0,0,response5disk,,3,-21,-18,1,0,0,rectangle,-21,-18,1,0,0,7,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-21,-18,1,0,0,0,38,38,8,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.02925,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3999,-162,-84,1,0,0,response5disk,,3,-44,17,1,0,0,rectangle,-44,17,1,0,0,3,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-44,17,1,0,0,0,39,39,111,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.64417,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4348,144,68,1,0,0,response1disk,,6,-15,-18,1,0,0,rectangle,-15,-18,1,0,0,1,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-15,-18,1,0,0,0,40,40,139,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.10674,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3392,156,-105,1,0,0,response3disk,,5,48,22,1,0,0,rectangle,48,22,1,0,0,5,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",48,22,1,0,0,0,41,41,64,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.101045,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4132,101,-122,1,0,0,response3disk,,4,-4,-10,1,0,0,rectangle,-4,-10,1,0,0,7,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-4,-10,1,0,0,0,42,42,25,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.137485,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,95,-101,-208,1,0,0,response5disk,,3,-3,-2,1,0,0,rectangle,-3,-2,1,0,0,7,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-3,-2,1,0,0,0,43,43,97,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.687315,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2371,-173,-73,1,0,0,response5disk,,3,14,18,1,0,0,rectangle,14,18,1,0,0,6,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",14,18,1,0,0,0,44,44,141,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.305795,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2483,-65,-168,1,0,0,response5disk,,3,9,-12,1,0,0,rectangle,9,-12,1,0,0,7,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",9,-12,1,0,0,0,45,45,66,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.38416,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,188,186,-91,1,0,0,response3disk,,5,53,-5,1,0,0,rectangle,53,-5,1,0,0,5,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",53,-5,1,0,0,0,46,46,74,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.130335,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4179,137,66,1,0,0,response1disk,,6,31,19,1,0,0,rectangle,31,19,1,0,0,3,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",31,19,1,0,0,0,47,47,117,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.567915,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3731,61,-142,1,0,0,response3disk,,4,-7,-10,1,0,0,rectangle,-7,-10,1,0,0,4,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-7,-10,1,0,0,0,48,48,32,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.711535,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,787,144,-105,1,0,0,response3disk,,5,19,-10,1,0,0,rectangle,19,-10,1,0,0,1,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",19,-10,1,0,0,0,49,49,156,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.83742,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1503,84,-137,1,0,0,response3disk,,4,18,-24,1,0,0,rectangle,18,-24,1,0,0,3,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",18,-24,1,0,0,0,50,50,120,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.70131,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3618,-119,-165,1,0,0,response5disk,,3,-11,-14,1,0,0,rectangle,-11,-14,1,0,0,0,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-11,-14,1,0,0,0,51,51,119,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.080105,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2295,-185,-104,1,0,0,response5disk,,3,-35,0,1,0,0,rectangle,-35,0,1,0,0,1,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-35,0,1,0,0,0,52,52,109,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.96249,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2535,174,-103,1,0,0,response3disk,,5,-7,7,1,0,0,rectangle,-7,7,1,0,0,7,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-7,7,1,0,0,0,53,53,57,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.963085,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1487,185,32,1,0,0,response1disk,,6,37,-13,1,0,0,rectangle,37,-13,1,0,0,2,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",37,-13,1,0,0,0,54,54,158,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.640705,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4290,169,68,1,0,0,response1disk,,6,21,-19,1,0,0,rectangle,21,-19,1,0,0,4,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",21,-19,1,0,0,0,55,55,102,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.502545,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,715,158,-79,1,0,0,response3disk,,5,-14,-19,1,0,0,rectangle,-14,-19,1,0,0,5,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-14,-19,1,0,0,0,56,56,126,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.142995,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3516,-107,-173,1,0,0,response5disk,,3,-14,-21,1,0,0,rectangle,-14,-21,1,0,0,4,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-14,-21,1,0,0,0,57,57,19,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.142225,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3919,196,-105,1,0,0,response3disk,,5,2,-12,1,0,0,rectangle,2,-12,1,0,0,3,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",2,-12,1,0,0,0,58,58,33,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.86141,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2242,-54,-122,1,0,0,response5disk,,3,23,-4,1,0,0,rectangle,23,-4,1,0,0,6,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",23,-4,1,0,0,0,59,59,16,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.683765,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1372,135,-116,1,0,0,response3disk,,5,49,-1,1,0,0,rectangle,49,-1,1,0,0,2,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",49,-1,1,0,0,0,60,60,38,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.2017,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2003,50,-211,1,0,0,response3disk,,4,12,-18,1,0,0,rectangle,12,-18,1,0,0,3,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",12,-18,1,0,0,0,61,61,132,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.69426,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4280,-99,174,1,0,0,response7disk,,0,-11,14,1,0,0,rectangle,-11,14,1,0,0,7,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-11,14,1,0,0,0,62,62,0,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.77349,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1519,163,-51,1,0,0,response3disk,,5,-26,0,1,0,0,rectangle,-26,0,1,0,0,7,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-26,0,1,0,0,0,63,63,12,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.37339,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2148,-73,-192,1,0,0,response5disk,,3,2,17,1,0,0,rectangle,2,17,1,0,0,0,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",2,17,1,0,0,0,64,64,49,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.565705,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,679,-87,59,1,0,0,response7disk,,1,49,4,1,0,0,rectangle,49,4,1,0,0,7,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",49,4,1,0,0,0,65,65,107,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.22407,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1986,-194,-122,1,0,0,response5disk,,1,16,15,1,0,0,rectangle,16,15,1,0,0,3,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",16,15,1,0,0,0,66,66,15,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.955755,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3640,-115,-64,1,0,0,response5disk,,1,-20,23,1,0,0,rectangle,76,-149,1,0,0,4,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",14,10,1,0,0,0,67,67,48,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.254845,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3330,113,-100,1,0,0,response3disk,,5,-12,-4,1,0,0,rectangle,-12,-4,1,0,0,4,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-12,-4,1,0,0,0,68,68,108,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.13108,,,,,,,,,,,,,,,,,,,,,,,5ed77f0ef8efa803b4086a89,60a7d7fc4ee33faed7ff28cb,2021-05-21_16h56.05.967,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1500,-175,-90,1,0,0,response5disk,,5,-39,-10,1,0,0,rectangle,-39,-10,1,0,0,4,"[237,321,218,34,81,157,256,219,163,148,120,202,144,77,38,217,254,165,68,223]",-39,-10,1,0,0,0,69,69,23,1,,,
