key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.166555,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2594,81.60001266,-31.40000585,1,0,0,response3disk,,5,-28.79998899,9.399994761,1,0,0,rectangle,-28.79998899,9.399994761,1,0,0,1,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-28.79998899,9.399994761,1,0,0,0,24,24,101,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.782615,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,18,76.80001259,-43.40003044,1,0,0,response3disk,,5,-11.99998873,-2.600005418,1,0,0,rectangle,-11.99998873,-2.600005418,1,0,0,1,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-11.99998873,-2.600005418,1,0,0,0,25,25,128,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.032905,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1332,94.40001285,45.3999953,1,0,0,response1disk,,6,14.40001166,6.999994725,1,0,0,rectangle,14.40001166,6.999994725,1,0,0,6,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",14.40001166,6.999994725,1,0,0,0,26,26,37,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.766675,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3921,79.20001262,30.99999508,1,0,0,response1disk,,6,14.40001166,0.59999463,1,0,0,rectangle,14.40001166,0.59999463,1,0,0,0,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",14.40001166,0.59999463,1,0,0,0,27,27,120,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.866595,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2859,78.40001261,-33.00000587,1,0,0,response3disk,,5,-0.799988568,-2.600005418,1,0,0,rectangle,-0.799988568,-2.600005418,1,0,0,2,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-0.799988568,-2.600005418,1,0,0,0,28,28,65,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.61639,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,13,39.20001203,-87.40000668,1,0,0,response3disk,,4,9.600060415,2.199970239,1,0,0,rectangle,9.600060415,2.199970239,1,0,0,2,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",9.600060415,2.199970239,1,0,0,0,29,29,146,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.6993,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1391,60.80001235,-41.00000599,1,0,0,response3disk,,5,12.80001163,-2.600005418,1,0,0,rectangle,12.80001163,-2.600005418,1,0,0,7,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",12.80001163,-2.600005418,1,0,0,0,30,30,136,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.249735,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1804,82.40001267,-51.40000615,1,0,0,response3disk,,5,4.800011516,-3.40000543,1,0,0,rectangle,4.800011516,-3.40000543,1,0,0,5,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",4.800011516,-3.40000543,1,0,0,0,31,31,51,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.966435,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3922,83.20001268,-37.00000593,1,0,0,response3disk,,5,9.600060415,-5.80002988,1,0,0,rectangle,9.600060415,-5.80002988,1,0,0,1,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",9.600060415,-5.80002988,1,0,0,0,32,32,35,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.73283,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1760,64.80001241,-45.80003048,1,0,0,response3disk,,5,9.600060415,-3.40000543,1,0,0,rectangle,9.600060415,-3.40000543,1,0,0,0,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",9.600060415,-3.40000543,1,0,0,0,33,33,15,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.616275,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4304,80.80001265,44.59999529,1,0,0,response1disk,,6,24.0000118,10.99999478,1,0,0,rectangle,24.0000118,10.99999478,1,0,0,1,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",24.0000118,10.99999478,1,0,0,0,34,34,57,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.61648,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1181,72.80001253,39.79999521,1,0,0,response1disk,,6,27.20001185,6.999994725,1,0,0,rectangle,27.20001185,6.999994725,1,0,0,6,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",27.20001185,6.999994725,1,0,0,0,35,35,98,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.94954,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2207,90.40001279,23.79999498,1,0,0,response1disk,,6,21.60006059,2.199970239,1,0,0,rectangle,21.60006059,2.199970239,1,0,0,6,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",21.60006059,2.199970239,1,0,0,0,36,36,29,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.049755,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3978,35.20001197,-104.2000069,1,0,0,response3disk,,4,5.600060356,-10.60000554,1,0,0,rectangle,5.600060356,-10.60000554,1,0,0,1,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",5.600060356,-10.60000554,1,0,0,0,37,37,106,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.76619,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4182,-34.39994024,-83.40000662,1,0,0,response5disk,,3,6.400011539,10.19997036,1,0,0,rectangle,6.400011539,10.19997036,1,0,0,3,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",6.400011539,10.19997036,1,0,0,0,38,38,93,1,,,
,,,,,,,,,,,,,FF,,,,,,,,8.46465,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2640,54.40001225,-87.40000668,1,0,0,response3disk,,4,-10.39993988,4.599994689,1,0,0,rectangle,-10.39993988,4.599994689,1,0,0,1,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-10.39993988,4.599994689,1,0,0,0,39,39,41,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.233175,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3607,92.80001283,-41.00000599,1,0,0,response3disk,,5,-6.399939823,-5.000005454,1,0,0,rectangle,-6.399939823,-5.000005454,1,0,0,6,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-6.399939823,-5.000005454,1,0,0,0,40,40,0,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.683005,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2971,90.40001279,-49.00000611,1,0,0,response3disk,,5,24.80001181,-5.80002988,1,0,0,rectangle,24.80001181,-5.80002988,1,0,0,3,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",24.80001181,-5.80002988,1,0,0,0,41,41,43,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.466445,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3901,-91.99998993,-63.40000632,1,0,0,response5disk,,5,-28.79998899,-12.20000556,1,0,0,rectangle,-28.79998899,-12.20000556,1,0,0,6,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-28.79998899,-12.20000556,1,0,0,0,42,42,10,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.866405,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,845,80.00001264,-45.00000605,1,0,0,response3disk,,5,16.80001169,-4.200005442,1,0,0,rectangle,16.80001169,-4.200005442,1,0,0,5,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",16.80001169,-4.200005442,1,0,0,0,43,43,129,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.249795,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,250,62.40001237,-34.60000589,1,0,0,response3disk,,5,28.80001187,-2.600005418,1,0,0,rectangle,28.80001187,-2.600005418,1,0,0,4,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",28.80001187,-2.600005418,1,0,0,0,44,44,80,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.79932,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3447,43.20001209,-89.00000671,1,0,0,response3disk,,4,16.80001169,-0.200005382,1,0,0,rectangle,16.80001169,-0.200005382,1,0,0,1,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",16.80001169,-0.200005382,1,0,0,0,45,45,62,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.382915,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2471,-90.39994107,34.99999514,1,0,0,response7disk,,1,-22.39994006,9.399994761,1,0,0,rectangle,-22.39994006,9.399994761,1,0,0,4,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-22.39994006,9.399994761,1,0,0,0,46,46,5,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.966315,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1851,62.40001237,34.19997072,1,0,0,response1disk,,6,13.60006047,6.199970299,1,0,0,rectangle,13.60006047,6.199970299,1,0,0,0,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",13.60006047,6.199970299,1,0,0,0,47,47,7,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.93306,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1199,-63.1999895,-79.40000656,1,0,0,response5disk,,3,-8.799988687,-5.80002988,1,0,0,rectangle,-8.799988687,-5.80002988,1,0,0,0,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-8.799988687,-5.80002988,1,0,0,0,48,48,69,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.69948,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3795,57.6000123,-77.80000654,1,0,0,response3disk,,4,20.00001174,4.599994689,1,0,0,rectangle,20.00001174,4.599994689,1,0,0,0,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",20.00001174,4.599994689,1,0,0,0,49,49,8,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.58306,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1920,80.00001264,-37.00000593,1,0,0,response3disk,,5,28.80001187,10.99999478,1,0,0,rectangle,28.80001187,10.99999478,1,0,0,0,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",28.80001187,10.99999478,1,0,0,0,50,50,89,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.866425,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2878,69.60001248,-54.60005502,1,0,0,response3disk,,5,8.000011563,12.59999481,1,0,0,rectangle,8.000011563,12.59999481,1,0,0,7,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",8.000011563,12.59999481,1,0,0,0,51,51,108,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.266145,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3711,-76.7999897,-51.40000615,1,0,0,response5disk,,5,3.200011492,1.399994642,1,0,0,rectangle,3.200011492,1.399994642,1,0,0,7,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",3.200011492,1.399994642,1,0,0,0,52,52,39,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.24968,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3563,-39.99998915,-70.60005526,1,0,0,response5disk,,3,-7.199988663,-1.000005394,1,0,0,rectangle,-7.199988663,-1.000005394,1,0,0,0,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-7.199988663,-1.000005394,1,0,0,0,53,53,115,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.616305,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,319,100.8000129,-50.60005496,1,0,0,response3disk,,5,12.80001163,-7.40000549,1,0,0,rectangle,12.80001163,-7.40000549,1,0,0,6,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",12.80001163,-7.40000549,1,0,0,0,54,54,137,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.54969,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4151,55.20001227,-73.80000648,1,0,0,response3disk,,4,16.80001169,-8.200005502,1,0,0,rectangle,16.80001169,-8.200005502,1,0,0,4,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",16.80001169,-8.200005502,1,0,0,0,55,55,158,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.716485,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3836,-65.59998953,-34.60000589,1,0,0,response5disk,,4,1.600060296,2.999994665,1,0,0,rectangle,1.600060296,2.999994665,1,0,0,4,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",1.600060296,2.999994665,1,0,0,0,56,56,152,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.583385,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,517,65.60001242,-40.20000598,1,0,0,response3disk,,5,16.00001168,-3.40000543,1,0,0,rectangle,-73.59998965,43.79999527,1,0,0,1,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-3.199988604,-6.600005478,1,0,0,0,57,57,74,1,,response7disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,2.01592,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1444,96.00001287,37.39999518,1,0,0,response1disk,,6,-11.19998872,11.7999948,1,0,0,rectangle,-11.19998872,11.7999948,1,0,0,2,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-11.19998872,11.7999948,1,0,0,0,58,58,117,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.149645,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1564,82.40001267,-45.00000605,1,0,0,response3disk,,5,12.00001162,4.599994689,1,0,0,rectangle,12.00001162,4.599994689,1,0,0,0,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",12.00001162,4.599994689,1,0,0,0,59,59,4,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.63306,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1030,109.6000131,34.99999514,1,0,0,response1disk,,6,-10.39993988,-3.40000543,1,0,0,rectangle,-10.39993988,-3.40000543,1,0,0,1,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-10.39993988,-3.40000543,1,0,0,0,60,60,47,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.666185,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3040,-73.59998965,-43.40003044,1,0,0,response5disk,,6,1.14441E-05,-9.800029939,1,0,0,rectangle,1.14441E-05,-9.800029939,1,0,0,7,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",1.14441E-05,-9.800029939,1,0,0,0,61,61,28,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.88303,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,325,84.0000127,-40.20000598,1,0,0,response3disk,,5,32.00001192,-0.200005382,1,0,0,rectangle,32.00001192,-0.200005382,1,0,0,3,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",32.00001192,-0.200005382,1,0,0,0,62,62,66,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.916225,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,162,-99.99999005,-42.60007926,1,0,0,response5disk,,5,-22.39994006,2.199970239,1,0,0,rectangle,-22.39994006,2.199970239,1,0,0,2,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-22.39994006,2.199970239,1,0,0,0,63,63,134,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.099955,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3839,-53.59998935,-31.40000585,1,0,0,response5disk,,5,-12.79998875,7.799994737,1,0,0,rectangle,-12.79998875,7.799994737,1,0,0,5,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-12.79998875,7.799994737,1,0,0,0,64,64,64,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.333015,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3306,-41.59998918,-87.40000668,1,0,0,response5disk,,3,-5.599988639,-0.200005382,1,0,0,rectangle,-5.599988639,-0.200005382,1,0,0,1,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",-5.599988639,-0.200005382,1,0,0,0,65,65,21,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.949835,,,,,,,,,,,,,,,,,,,,,,,5c573e54e9813700018acc31,60a7d7fc0ede097370f253f0,2021-05-21_16h56.26.464,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3210,-40.79998916,-73.00000647,1,0,0,response5disk,,3,-8.799988687,2.199970239,1,0,0,rectangle,-46.39994042,-99.40000686,1,0,0,3,"[171,58,186,212,67,243,316,3,74,211,260,187,58,107,106,156,183,199,248,153]",2.40001148,-1.80002982,1,0,0,0,66,66,71,1,,response5disk_3,rectangle
