key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.434175,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1325,73,-101,1,0,0,response3disk,,4,4,9,1,0,0,rectangle,4,9,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",4,9,1,0,0,0,23,23,31,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.48554,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3094,-53,-105,1,0,0,response5disk,,3,-20,-3,1,0,0,rectangle,-114,63,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-5,4,1,0,0,0,24,24,145,1,,response7disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.95132,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,999,63,-96,1,0,0,response3disk,,4,-7,11,1,0,0,rectangle,-7,11,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,11,1,0,0,0,25,25,106,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.10145,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2664,-126,-39,1,0,0,response5disk,,4,-13,13,1,0,0,rectangle,-13,13,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-13,13,1,0,0,0,26,26,24,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.317565,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2262,44,-94,1,0,0,response3disk,,4,-9,0,1,0,0,rectangle,-9,0,1,0,0,6,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-9,0,1,0,0,0,27,27,20,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.25141,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3924,110,53,1,0,0,response1disk,,6,-18,9,1,0,0,rectangle,-18,9,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-18,9,1,0,0,0,28,28,10,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.86721,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4163,-120,81,1,0,0,response7disk,,1,-13,5,1,0,0,rectangle,-13,5,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-13,5,1,0,0,0,29,29,135,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.61845,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3446,-61,-96,1,0,0,response5disk,,3,8,-2,1,0,0,rectangle,8,-2,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",8,-2,1,0,0,0,30,30,139,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.23403,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3015,120,47,1,0,0,response1disk,,6,-14,-1,1,0,0,rectangle,-14,-1,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-14,-1,1,0,0,0,31,31,123,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.68455,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2225,78,96,1,0,0,response1disk,,7,-7,5,1,0,0,rectangle,-7,5,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,5,1,0,0,0,32,32,96,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.384185,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2397,91,-52,1,0,0,response3disk,,5,-7,5,1,0,0,rectangle,-7,5,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,5,1,0,0,0,33,33,131,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.36855,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3442,57,-90,1,0,0,response3disk,,4,-16,7,1,0,0,rectangle,-16,7,1,0,0,6,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-16,7,1,0,0,0,34,34,74,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.08578,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2773,60,-101,1,0,0,response3disk,,4,3,18,1,0,0,rectangle,3,18,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",3,18,1,0,0,0,35,35,2,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.434395,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,812,58,-90,1,0,0,response3disk,,4,-3,1,1,0,0,rectangle,-3,1,1,0,0,6,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-3,1,1,0,0,0,36,36,138,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.71872,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2261,49,-99,1,0,0,response3disk,,4,-10,9,1,0,0,rectangle,-10,9,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-10,9,1,0,0,0,37,37,86,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.100715,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3624,-70,-102,1,0,0,response5disk,,3,-7,14,1,0,0,rectangle,-7,14,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,14,1,0,0,0,38,38,41,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.98459,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1587,-48,-117,1,0,0,response5disk,,3,1,8,1,0,0,rectangle,1,8,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",1,8,1,0,0,0,39,39,78,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.284075,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,642,58,-100,1,0,0,response3disk,,4,-9,17,1,0,0,rectangle,-9,17,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-9,17,1,0,0,0,40,40,84,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.933855,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3044,66,-99,1,0,0,response3disk,,4,-3,18,1,0,0,rectangle,-3,18,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-3,18,1,0,0,0,41,41,63,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3182,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2387,53,-91,1,0,0,response3disk,,4,-6,11,1,0,0,rectangle,-6,11,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-6,11,1,0,0,0,42,42,156,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.084025,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3087,-58,-96,1,0,0,response5disk,,3,6,-1,1,0,0,rectangle,124,65,1,0,0,6,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-6,-1,1,0,0,0,43,43,42,1,,response1disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,4.954775,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3724,99,-47,1,0,0,response3disk,,5,-6,16,1,0,0,rectangle,-6,16,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-6,16,1,0,0,0,44,44,116,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.03483,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2683,109,-47,1,0,0,response3disk,,5,22,16,1,0,0,rectangle,22,16,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",22,16,1,0,0,0,45,45,120,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.88448,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2682,101,-46,1,0,0,response3disk,,5,-23,9,1,0,0,rectangle,-23,9,1,0,0,3,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-23,9,1,0,0,0,46,46,48,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.851525,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,321,-62,-115,1,0,0,response5disk,,3,-7,1,1,0,0,rectangle,-7,1,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,1,1,0,0,0,47,47,80,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.61795,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3890,113,-44,1,0,0,response3disk,,5,1,10,1,0,0,rectangle,1,10,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",1,10,1,0,0,0,48,48,35,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.168175,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3508,-71,-106,1,0,0,response5disk,,3,-12,4,1,0,0,rectangle,-12,4,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-12,4,1,0,0,0,49,49,39,1,,,
,,,,,,,,,,,,,FF,,,,,,,,4.00366,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2910,106,-37,1,0,0,response3disk,,5,-17,7,1,0,0,rectangle,-17,7,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-17,7,1,0,0,0,50,50,112,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.150735,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1943,95,-48,1,0,0,response3disk,,5,-5,4,1,0,0,rectangle,-5,4,1,0,0,5,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-5,4,1,0,0,0,51,51,73,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.835285,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2470,-55,-123,1,0,0,response5disk,,3,-13,-20,1,0,0,rectangle,-13,-20,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-13,-20,1,0,0,0,52,52,15,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.13395,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3440,-84,57,1,0,0,response7disk,,1,6,2,1,0,0,rectangle,6,2,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",6,2,1,0,0,0,53,53,12,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.967305,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2915,65,-122,1,0,0,response3disk,,4,-7,-1,1,0,0,rectangle,-7,-1,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,-1,1,0,0,0,54,54,40,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.58456,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1323,-55,-114,1,0,0,response5disk,,3,-7,13,1,0,0,rectangle,-7,13,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,13,1,0,0,0,55,55,52,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.918245,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2817,63,-140,1,0,0,response3disk,,4,-10,12,1,0,0,rectangle,-10,12,1,0,0,6,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-10,12,1,0,0,0,56,56,43,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.68417,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2000,63,-112,1,0,0,response3disk,,4,-10,-2,1,0,0,rectangle,-10,-2,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-10,-2,1,0,0,0,57,57,33,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.60118,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,1231,-128,-37,1,0,0,response5disk,,4,-11,1,1,0,0,rectangle,-11,1,1,0,0,5,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-11,1,1,0,0,0,58,58,129,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.73428,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,145,64,-128,1,0,0,response3disk,,4,-9,10,1,0,0,rectangle,-9,10,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-9,10,1,0,0,0,59,59,155,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.00064,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2418,-53,135,1,0,0,response7disk,,0,-15,5,1,0,0,rectangle,-15,5,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-15,5,1,0,0,0,60,60,37,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.883715,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3930,60,-128,1,0,0,response3disk,,4,-19,4,1,0,0,rectangle,-19,4,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-19,4,1,0,0,0,61,61,36,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.75036,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2740,72,-104,1,0,0,response3disk,,4,-10,13,1,0,0,rectangle,-10,13,1,0,0,5,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-10,13,1,0,0,0,62,62,92,1,,,
,,,,,,,,,,,,,FF,,,,,,,,3.15284,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,2991,74,-108,1,0,0,response3disk,,4,-7,14,1,0,0,rectangle,-7,14,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,14,1,0,0,0,63,63,62,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.23414,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,355,-129,96,1,0,0,response7disk,,1,10,9,1,0,0,rectangle,10,9,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",10,9,1,0,0,0,64,64,95,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.55091,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4017,64,-130,1,0,0,response3disk,,4,-7,9,1,0,0,rectangle,-7,9,1,0,0,4,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-7,9,1,0,0,0,65,65,55,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.15185,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4048,-56,-110,1,0,0,response5disk,,3,-5,-2,1,0,0,rectangle,-5,-2,1,0,0,0,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-5,-2,1,0,0,0,66,66,56,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.019495,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,3905,66,-124,1,0,0,response3disk,,4,-9,-3,1,0,0,rectangle,-9,-3,1,0,0,1,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-9,-3,1,0,0,0,67,67,150,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.434485,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,273,62,-113,1,0,0,response3disk,,4,-14,7,1,0,0,rectangle,-14,7,1,0,0,2,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-14,7,1,0,0,0,68,68,3,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.01709,,,,,,,,,,,,,,,,,,,,,,,5f00d65cb69f9e20f144e404,60a7d7fc9a1f1edadd4bdff4,2021-05-21_16h57.03.891,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,,,4268,-132,-49,1,0,0,response5disk,,4,-10,5,1,0,0,rectangle,-10,5,1,0,0,7,"[187,203,155,201,96,150,274,97,307,184,144,25,297,275,87,155,301,227,44,78]",-10,5,1,0,0,0,69,69,111,1,,,
